NUM;FECHA_CORTE;PERIODO;EMPRESA;TIPO_EMPRESA;PLAN;MODALIDAD_PLAN;ID_EQUIPO_MÓVIL;EQUIPO_MÓVIL;CAPACIDAD_GB;PANTALLA_PULGADAS;CÁMARA_PRINCIPAL;CÁMARA_FRONTAL;MARCA;PRECIO_SOLES
14374;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;96;Mi 11 Lite;64;6.550;64MP+8MP+5MP;16MP;Xiaomi;1609.00
14375;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14376;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14377;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14378;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14379;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14380;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14381;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;98;Redmi 10;64;6.500;50MP+8MP+2MP+2MP;8MP;Xiaomi;599.00
14382;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;539.00
14383;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;559.00
14384;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;559.00
14385;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;549.00
14386;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;549.00
14387;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;539.00
14388;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;177;Redmi 10A;64;6.530;13MP;5MP;Xiaomi;519.00
14389;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;499.00
14390;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14391;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14392;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;509.00
14393;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;499.00
14394;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;499.00
14395;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;176;Redmi 10C;64;6.710;50MP+2MP;5MP;Xiaomi;479.00
14396;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14397;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14398;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14399;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14400;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14401;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14402;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;251;Redmi 12C;64;6.710;50MP+2MP;5MP;Xiaomi;519.00
14403;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14404;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14405;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14406;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14407;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14408;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14409;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;287;Redmi 12C;64;6.710;5MP;50MP+0,08MP;Xiaomi;599.00
14410;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;499.00
14411;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;519.00
14412;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;519.00
14413;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;499.00
14414;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;499.00
14415;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;499.00
14416;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;100;Redmi 9A;64;6.530;13MP;5MP;Xiaomi;479.00
14417;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14418;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14419;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14420;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14421;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14422;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14423;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;234;Redmi A1;64;6.520;8MP+03MP;5MP;Xiaomi;299.00
14424;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14425;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14426;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14427;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14428;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14429;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14430;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;259;Redmi A2;64;6.520;8MP+0.08MP;5MP;Xiaomi;499.00
14431;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1139.00
14432;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1189.00
14433;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1189.00
14434;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1159.00
14435;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1159.00
14436;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1139.00
14437;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;105;Redmi Note 10S ;64;6.430;64MP+8MP+2MP+2MP;13MP;Xiaomi;1099.00
14438;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14439;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14440;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14441;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14442;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14443;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14444;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;160;Redmi Note 11;64;6.430;50MP+8MP+2MP+2MP;13MP;Xiaomi;699.00
14445;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;879.00
14446;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;929.00
14447;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;929.00
14448;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;889.00
14449;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;889.00
14450;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;879.00
14451;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;166;Redmi Note 11S;64;6.670;64MP+13MP+5MP;13MP;Xiaomi;839.00
14452;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14453;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14454;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14455;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14456;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14457;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14458;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;252;Redmi Note 12;64;6.670;48MP+8MP+2MP;13MP;Xiaomi;729.00
14459;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14460;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14461;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14462;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14463;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14464;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14465;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;274;Redmi Note 12 pro+;64;6.670;200MP+8MP+2MP;16 MP;Xiaomi;1519.00
14466;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14467;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14468;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14469;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14470;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14471;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14472;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;275;Redmi Note 12S;64;6.670;108 MP + 8 MP + 2 MP;17 MP;Xiaomi;899.00
14473;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;319.00
14474;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;339.00
14475;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;339.00
14476;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;339.00
14477;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;329.00
14478;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;319.00
14479;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;111;Blade A31;64;5.450;8MP;2MP;ZTE;319.00
14480;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14481;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14482;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14483;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14484;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14485;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14486;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;214;Blade A31 Plus;64;6.000;5MP;2MP;ZTE;309.00
14487;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;449.00
14488;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;459.00
14489;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;459.00
14490;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;459.00
14491;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;449.00
14492;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;449.00
14493;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;114;Blade A51;64;6.530;13MP+2MP;5MP;ZTE;439.00
14494;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14495;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14496;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14497;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14498;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14499;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14500;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;270;Blade A51 Lite;64;6.000;13MP+2MP;5MP;ZTE;369.00
14501;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14502;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14503;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14504;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14505;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14506;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14507;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;269;Blade A53 Plus;64;6.520;13MP;5MP;ZTE;399.00
14508;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;449.00
14509;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;469.00
14510;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;469.00
14511;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;459.00
14512;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;459.00
14513;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;449.00
14514;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;116;Blade A71;64;6.520;16MP+8MP+2MP;8MP;ZTE;429.00
14515;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14516;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14517;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14518;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14519;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14520;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14521;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;301;Blade A72S;64;6.745;50 MP+5MP+2MP;5MP;ZTE;479.00
14522;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;749.00
14523;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;779.00
14524;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;779.00
14525;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;759.00
14526;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;759.00
14527;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;749.00
14528;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;119;Blade V30;64;6.670;64MP+8MP+5MP+2MP;16MP;ZTE;729.00
14529;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;569.00
14530;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;589.00
14531;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;589.00
14532;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;579.00
14533;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;579.00
14534;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;569.00
14535;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;120;Blade V30 Vita;64;6.820;48MP+5MP+2MP;8MP;ZTE;539.00
14536;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14537;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14538;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14539;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14540;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14541;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14542;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;209;Blade V40 Vita;64;6.745;48MP+2MP+2MP;8MP;ZTE;529.00
14543;20240617;202309;Movistar;Empresa Operadora;29.90;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14544;20240617;202309;Movistar;Empresa Operadora;39.90;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14545;20240617;202309;Movistar;Empresa Operadora;49.90;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14546;20240617;202309;Movistar;Empresa Operadora;55.90;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14547;20240617;202309;Movistar;Empresa Operadora;69.90;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14548;20240617;202309;Movistar;Empresa Operadora;79.90;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14549;20240617;202309;Movistar;Empresa Operadora;95.00;Renovación;210;Blade V40S;64;6.670;50MP+5MP+2MP;8MP;ZTE;699.00
14550;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;20;50;64;6.570;108MP+8MP+2MP+2MP;32MP;Honor;2119.00
14551;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;220;X7a;64;6.745;50MP+5MP+2MP+2MP;8MP;Honor;699.00
14552;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;254;Nova Y61;64;6.520;50MP+2MP+2MP;5MP;Huawei;499.00
14553;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;136;P50 Pro;64;6.600;50MP+40MP+13MP+64MP;13MP;Huawei;4219.00
14554;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2459.00
14555;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3249.00
14556;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;255;Moto E13;64;6.500;13MP;5MP;Motorola;409.00
14557;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;469.00
14558;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;221;Moto E22i;64;6.500;16MP+2MP;5MP;Motorola;549.00
14559;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;43;Moto G20;64;6.500;48MP+8MP+2MP+2MP;13MP;Motorola;669.00
